State,District,Market,Commodity,Modal_Price,dt
Uttar Pradesh,lalitpur,Lalitpur,Onion,2100.0,2025-11-03
Tamil Nadu,madurai,Palanganatham(Uzhavar Sandhai ),Potato,3200.0,2025-11-03
Haryana,yamuna nagar,Yamuna Nagar,Potato,500.0,2025-11-03
Bihar,madhepura,Murliganj,Potato,1300.0,2025-11-03
Bihar,rohtas,Sasaram,Onion,2700.0,2025-11-03
Haryana,palwal,Palwal,Onion,2250.0,2025-11-03
Tamil Nadu,virudhunagar,Sivakasi(Uzhavar Sandhai ),Onion,3500.0,2025-11-03
Rajasthan,sikar,Sikar,Potato,850.0,2025-11-03
Uttar Pradesh,unnao,Unnao,Onion,2575.0,2025-11-03
Haryana,fatehabad,Fatehabad,Potato,2000.0,2025-11-03
Haryana,gurgaon,Sohna,Potato,1100.0,2025-11-03
Madhya Pradesh,shajapur,Kalapipal(F&V),Onion,890.0,2025-11-03
Maharashtra,chandrapur,Chandrapur(Ganjwad),Potato,1800.0,2025-11-03
Maharashtra,ahmednagar,Rahuri,Potato,1400.0,2025-11-03
Rajasthan,hanumangarh,Sangriya,Potato,1050.0,2025-11-03
Haryana,sonipat,Sonepat(Kharkhoda),Onion,2100.0,2025-11-03
Haryana,ambala,Shahzadpur,Onion,1000.0,2025-11-03
Uttar Pradesh,barabanki,Barabanki,Onion,2600.0,2025-11-03
West Bengal,birbhum,Rampurhat,Onion,2050.0,2025-11-03
Uttar Pradesh,kushinagar,Tamkuhi road,Onion,1875.0,2025-11-03
Tamil Nadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Punjab,kapurthala,Bhulath,Potato,760.0,2025-11-03
Uttar Pradesh,balrampur,Balrampur,Onion,2300.0,2025-11-03
Bihar,banka,Barahat,Onion,2800.0,2025-11-03
Tamil Nadu,dindigul,Palani(Uzhavar Sandhai ),Potato,3500.0,2025-11-03
Madhya Pradesh,shajapur,Shujalpur,Onion,500.0,2025-11-03
Maharashtra,nashik,Kalvan,Onion,1300.0,2025-11-03
Uttar Pradesh,etah,Etah,Potato,1000.0,2025-11-03
West Bengal,nadia,Nadia,Onion,3000.0,2025-11-03
West Bengal,bankura,Indus(Bankura Sadar),Potato,980.0,2025-11-03
Tamil Nadu,erode,Thalavadi(Uzhavar Sandhai ),Onion,3800.0,2025-11-03
Maharashtra,nagpur,Nagpur,Onion,2050.0,2025-11-03
Uttar Pradesh,sitapur,Viswan,Potato,1050.0,2025-11-03
Uttar Pradesh,ghazipur,Gazipur,Onion,2750.0,2025-11-03
Haryana,sirsa,Ellanabad,Potato,700.0,2025-11-03
Uttar Pradesh,jaunpur,Shahganj,Onion,2760.0,2025-11-03
Maharashtra,pune,Pune(Pimpri),Onion,2150.0,2025-11-03
Haryana,palwal,Hassanpur,Potato,900.0,2025-11-03
Uttar Pradesh,hardoi,Sandila,Onion,2580.0,2025-11-03
Haryana,karnal,"New Grain Market(main), Karnal",Onion,2150.0,2025-11-03
Tamil Nadu,salem,Elampillai(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
West Bengal,north 24 parganas,Habra,Onion,2200.0,2025-11-03
Tamil Nadu,cuddalore,Viruthachalam(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Rajasthan,bikaner,Bikaner (F&V),Potato,1200.0,2025-11-03
Punjab,moga,Nihal Singh Wala,Onion,2800.0,2025-11-03
Uttar Pradesh,etawah,Etawah,Potato,1320.0,2025-11-03
Rajasthan,bharatpur,Bayana,Onion,2400.0,2025-11-03
Haryana,mewat,Tauru,Potato,1000.0,2025-11-03
West Bengal,hooghly,Pandua,Onion,2800.0,2025-11-03
Tamil Nadu,the nilgiris,Gudalur(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
West Bengal,birbhum,Bolpur,Potato,850.0,2025-11-03
West Bengal,howrah,Uluberia,Onion,2400.0,2025-11-03
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,2100.0,2025-11-03
Tamil Nadu,cuddalore,Panruti(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Madhya Pradesh,morena,Morena,Potato,800.0,2025-11-03
Haryana,gurgaon,Pataudi,Potato,850.0,2025-11-03
Tamil Nadu,coimbatore,Pollachi(Uzhavar Sandhai ),Onion,3700.0,2025-11-03
Uttar Pradesh,banda,Banda,Onion,2720.0,2025-11-03
Madhya Pradesh,neemuch,Neemuch,Onion,1370.0,2025-11-03
Tamil Nadu,namakkal,Kumarapalayam(Uzhavar Sandhai ),Potato,3600.0,2025-11-03
Madhya Pradesh,bhopal,Bhopal,Onion,1600.0,2025-11-03
Madhya Pradesh,ujjain,Ujjain,Potato,400.0,2025-11-03
Tamil Nadu,kancheepuram,Kancheepuram(Uzhavar Sandhai ),Onion,4500.0,2025-11-03
Punjab,hoshiarpur,Hoshiarpur,Potato,600.0,2025-11-03
Uttar Pradesh,kaushambi,Bharwari,Onion,2500.0,2025-11-03
Uttar Pradesh,saharanpur,Saharanpur,Potato,920.0,2025-11-03
Punjab,patiala,Ghanaur,Onion,2900.0,2025-11-03
Maharashtra,pune,Pune,Potato,1400.0,2025-11-03
Tamil Nadu,kancheepuram,Kancheepuram(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Tamil Nadu,cuddalore,Panruti(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Uttar Pradesh,bulandshahar,Siyana,Onion,2100.0,2025-11-03
Bihar,bhojpur,Piro,Onion,2420.0,2025-11-03
Tamil Nadu,dharmapuri,Harur(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Tamil Nadu,kancheepuram,Padappai(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Punjab,hoshiarpur,Mukerian(Talwara),Onion,2800.0,2025-11-03
Tamil Nadu,vellore,Gudiyatham(Uzhavar Sandhai ),Onion,3600.0,2025-11-03
Uttar Pradesh,badaun,Ujhani,Potato,980.0,2025-11-03
Uttar Pradesh,gonda,Gonda,Onion,2000.0,2025-11-03
Haryana,kaithal,Cheeka,Potato,600.0,2025-11-03
Maharashtra,nashik,Nasik,Potato,1500.0,2025-11-03
West Bengal,nadia,Nadia,Potato,1140.0,2025-11-03
Uttar Pradesh,meerut,Meerut,Onion,2650.0,2025-11-03
Madhya Pradesh,dhar,Manawar(F&V),Onion,1900.0,2025-11-03
Andhra Pradesh,hyderabad,Bowenpally,Onion,2000.0,2025-11-03
Tamil Nadu,vellore,Vellore,Potato,2400.0,2025-11-03
Tamil Nadu,the nilgiris,Coonoor(Uzhavar Sandhai ),Onion,4500.0,2025-11-03
Tamil Nadu,thanjavur,Thanjavur(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Tamil Nadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Maharashtra,jalgaon,Bhusaval,Onion,2000.0,2025-11-03
Madhya Pradesh,ujjain,Mahidpur(F&V),Onion,1200.0,2025-11-03
Tamil Nadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,4400.0,2025-11-03
Maharashtra,pune,Pune(Khadiki),Potato,1050.0,2025-11-03
Tamil Nadu,villupuram,Gingee(Uzhavar Sandhai ),Potato,3500.0,2025-11-03
Tamil Nadu,erode,Sampath Nagar(Uzhavar Sandhai ),Onion,3800.0,2025-11-03
Uttar Pradesh,mainpuri,Mainpuri,Onion,2515.0,2025-11-03
Haryana,jind,Narwana,Potato,1100.0,2025-11-03
Tamil Nadu,krishnagiri,Avallapalli(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Uttar Pradesh,ghaziabad,Muradnagar,Onion,2100.0,2025-11-03
Gujarat,kheda,Nadiyad(Piplag),Potato,1350.0,2025-11-03
Tamil Nadu,dindigul,Palani(Uzhavar Sandhai ),Onion,3800.0,2025-11-03
Punjab,amritsar,Rayya,Onion,3400.0,2025-11-03
Tamil Nadu,madurai,Chokkikulam(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Punjab,sangrur,Sangrur,Onion,2200.0,2025-11-03
Tamil Nadu,virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Maharashtra,pune,Manchar,Onion,1550.0,2025-11-03
Punjab,patiala,Nabha,Potato,600.0,2025-11-03
Uttar Pradesh,bulandshahar,Khurja,Potato,1000.0,2025-11-03
Tamil Nadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Onion,3500.0,2025-11-03
Uttar Pradesh,hardoi,Sandi,Onion,2590.0,2025-11-03
Uttar Pradesh,ghaziabad,Muradnagar,Potato,800.0,2025-11-03
West Bengal,bankura,Khatra,Potato,1000.0,2025-11-03
Maharashtra,pune,Pune,Onion,1200.0,2025-11-03
Tamil Nadu,salem,Thammampatti (Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Tamil Nadu,krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Haryana,karnal,Gharaunda,Onion,3000.0,2025-11-03
Andhra Pradesh,warangal,Warangal,Potato,3400.0,2025-11-03
Tamil Nadu,cuddalore,Cuddalore(Uzhavar Sandhai ),Onion,4500.0,2025-11-03
Tamil Nadu,thiruvarur,Mannargudi I(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Tamil Nadu,salem,Thathakapatti(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Uttar Pradesh,hardoi,Sandi,Potato,1075.0,2025-11-03
West Bengal,north 24 parganas,Barasat,Potato,1120.0,2025-11-03
Uttar Pradesh,hardoi,Sandila,Potato,1065.0,2025-11-03
West Bengal,howrah,Ramkrishanpur(Howrah),Potato,1240.0,2025-11-03
West Bengal,paschim bardhaman,Durgapur,Onion,3000.0,2025-11-03
Uttar Pradesh,gorakhpur,Sehjanwa,Onion,3300.0,2025-11-03
Haryana,sonipat,Ganaur,Potato,750.0,2025-11-03
Tamil Nadu,krishnagiri,Avallapalli(Uzhavar Sandhai ),Potato,3000.0,2025-11-03
Maharashtra,thane,Kalyan,Onion,2150.0,2025-11-03
Haryana,ambala,Shahzadpur,Potato,900.0,2025-11-03
Uttar Pradesh,fatehpur,Khaga,Onion,2450.0,2025-11-03
Andhra Pradesh,nalgonda,Venkateswarnagar,Potato,2600.0,2025-11-03
Tamil Nadu,thanjavur,Papanasam(Uzhavar Sandhai ),Onion,4800.0,2025-11-03
Uttar Pradesh,maharajganj,Nautnava,Onion,1500.0,2025-11-03
Uttar Pradesh,agra,Samsabad,Potato,800.0,2025-11-03
Tamil Nadu,cuddalore,Chidambaram(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Uttar Pradesh,basti,Basti,Onion,2630.0,2025-11-03
West Bengal,jalpaiguri,Moynaguri,Potato,900.0,2025-11-03
Uttar Pradesh,balrampur,Balrampur,Potato,1210.0,2025-11-03
Tamil Nadu,thirunelveli,Palayamkottai(Uzhavar Sandhai ),Onion,3400.0,2025-11-03
West Bengal,paschim bardhaman,Asansol,Onion,3000.0,2025-11-03
Tamil Nadu,coimbatore,Sulur(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Haryana,kaithal,Siwan,Onion,3000.0,2025-11-03
Uttar Pradesh,meerut,Meerut,Potato,1000.0,2025-11-03
Haryana,sonipat,Gohana,Onion,2000.0,2025-11-03
West Bengal,bankura,Bishnupur(Bankura),Onion,3200.0,2025-11-03
Tamil Nadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Punjab,jalandhar,Nakodar,Potato,700.0,2025-11-03
Uttar Pradesh,bulandshahar,Gulavati,Onion,2100.0,2025-11-03
Uttar Pradesh,kaushambi,Manjhanpur,Onion,2515.0,2025-11-03
West Bengal,jalpaiguri,Dhupguri,Onion,2300.0,2025-11-03
Tamil Nadu,namakkal,Namakkal(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Haryana,sonipat,Sonepat,Potato,800.0,2025-11-03
Maharashtra,nashik,Lasalgaon(Vinchur),Onion,1580.0,2025-11-03
Haryana,kaithal,Dhand,Potato,950.0,2025-11-03
Uttar Pradesh,sambhal,Chandausi,Onion,2600.0,2025-11-03
Tamil Nadu,ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Onion,4500.0,2025-11-03
Punjab,fazilka,Jalalabad,Potato,750.0,2025-11-03
Gujarat,navsari,Bilimora,Onion,2900.0,2025-11-03
Tamil Nadu,karur,Kulithalai(Uzhavar Sandhai ),Potato,3600.0,2025-11-03
Tamil Nadu,coimbatore,Sundarapuram(Uzhavar Sandhai ),Onion,3200.0,2025-11-03
Maharashtra,sholapur,Laxmi Sopan Agriculture Produce Marketing Co Ltd,Onion,1000.0,2025-11-03
Uttar Pradesh,etawah,Etawah,Onion,2800.0,2025-11-03
Uttar Pradesh,auraiya,Dibiapur,Potato,900.0,2025-11-03
Madhya Pradesh,morena,Sabalgarh(F&V),Potato,700.0,2025-11-03
Uttar Pradesh,aligarh,Aligarh,Potato,1040.0,2025-11-03
Tamil Nadu,sivaganga,Sivagangai (Uzhavar Sandhai ),Potato,3800.0,2025-11-03
Madhya Pradesh,jhabua,Petlawad(F&V),Potato,1295.0,2025-11-03
Rajasthan,hanumangarh,Hanumangarh Town,Onion,2200.0,2025-11-03
Uttar Pradesh,sitapur,Mehmoodabad,Potato,1050.0,2025-11-03
Haryana,fatehabad,Fatehabad,Onion,2000.0,2025-11-03
Tamil Nadu,villupuram,Ulundurpettai,Onion,5000.0,2025-11-03
West Bengal,nadia,Karimpur,Potato,1100.0,2025-11-03
Uttar Pradesh,agra,Achnera,Potato,1110.0,2025-11-03
Punjab,jalandhar,Lohian Khas,Potato,600.0,2025-11-03
Maharashtra,nashik,Manmad,Onion,1200.0,2025-11-03
Uttar Pradesh,sitapur,Mehmoodabad,Onion,2570.0,2025-11-03
Haryana,bhiwani,Ch. Dadri,Onion,2000.0,2025-11-03
Rajasthan,jaipur,Jaipur (F&V),Potato,1050.0,2025-11-03
Punjab,gurdaspur,Dhariwal,Onion,2200.0,2025-11-03
Haryana,kaithal,Dhand,Onion,3400.0,2025-11-03
Gujarat,bharuch,Ankleshwar,Potato,800.0,2025-11-03
Uttar Pradesh,bahraich,Bahraich,Potato,1215.0,2025-11-03
Gujarat,kheda,Kapadvanj,Potato,750.0,2025-11-03
Tamil Nadu,thiruvarur,Tiruvarur(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Tamil Nadu,madurai,Anna nagar(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
West Bengal,alipurduar,Falakata,Potato,950.0,2025-11-03
Madhya Pradesh,harda,Timarni(F&V),Potato,1500.0,2025-11-03
Maharashtra,sangli,"Sangli(Phale, Bhajipura Market)",Potato,1650.0,2025-11-03
Haryana,ambala,Barara,Potato,600.0,2025-11-03
Uttar Pradesh,bijnor,Bijnaur,Onion,2620.0,2025-11-03
Haryana,bhiwani,Bhiwani,Potato,1210.0,2025-11-03
Rajasthan,udaipur,Udaipur (F&V),Onion,1750.0,2025-11-03
West Bengal,alipurduar,Falakata,Onion,3100.0,2025-11-03
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Potato,800.0,2025-11-03
Uttar Pradesh,etawah,Jasvantnagar,Potato,1300.0,2025-11-03
Tamil Nadu,virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Potato,3500.0,2025-11-03
Uttar Pradesh,balrampur,Tulsipur,Onion,2730.0,2025-11-03
Uttar Pradesh,lalitpur,Lalitpur,Potato,1300.0,2025-11-03
Haryana,faridabad,Ballabhgarh,Potato,700.0,2025-11-03
Uttar Pradesh,badaun,Visoli,Potato,900.0,2025-11-03
Haryana,kurukshetra,Ladwa,Potato,800.0,2025-11-03
Tamil Nadu,vellore,Thirupathur,Potato,3400.0,2025-11-03
Uttar Pradesh,rampur,Milak,Onion,2610.0,2025-11-03
Uttar Pradesh,amroha,Amroha,Potato,1060.0,2025-11-03
Haryana,kaithal,Pundri,Onion,1950.0,2025-11-03
Uttar Pradesh,badaun,Wazirganj,Potato,825.0,2025-11-03
Tamil Nadu,namakkal,Namakkal(Uzhavar Sandhai ),Potato,3500.0,2025-11-03
West Bengal,puruliya,Purulia,Potato,780.0,2025-11-03
Uttar Pradesh,sitapur,Sitapur,Onion,2580.0,2025-11-03
Haryana,panchkula,Panchkul(Kalka),Onion,2500.0,2025-11-03
Punjab,ludhiana,Doraha,Onion,2900.0,2025-11-03
Haryana,faridabad,"New Grain Market , Faridabad",Onion,2500.0,2025-11-03
Maharashtra,nagpur,Ramtek,Potato,1500.0,2025-11-03
Tamil Nadu,virudhunagar,Kariyapatti(Uzhavar Sandhai ),Onion,3500.0,2025-11-03
West Bengal,jalpaiguri,Jalpaiguri Sadar,Onion,3400.0,2025-11-03
Haryana,karnal,Indri,Potato,1000.0,2025-11-03
Uttar Pradesh,bijnor,Chaandpur,Potato,900.0,2025-11-03
Bihar,madhepura,Murliganj,Onion,2800.0,2025-11-03
Uttar Pradesh,prayagraj,Allahabad,Potato,1015.0,2025-11-03
Uttar Pradesh,mirzapur,Ahirora,Potato,900.0,2025-11-03
Haryana,ambala,Ambala Cantt.,Potato,700.0,2025-11-03
Haryana,gurgaon,Gurgaon,Potato,1100.0,2025-11-03
Tamil Nadu,dindigul,Chinnalapatti(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Uttar Pradesh,saharanpur,Gangoh,Potato,1000.0,2025-11-03
Uttar Pradesh,sambhal,Muradabad,Onion,2670.0,2025-11-03
Haryana,karnal,"New Grain Market(main), Karnal",Potato,400.0,2025-11-03
Haryana,sirsa,kalanwali,Potato,1000.0,2025-11-03
Haryana,kaithal,Siwan,Potato,800.0,2025-11-03
Punjab,hoshiarpur,Mukerian,Onion,2600.0,2025-11-03
Tamil Nadu,coimbatore,Vadavalli(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Punjab,sangrur,Dhuri,Onion,2600.0,2025-11-03
Tamil Nadu,dharmapuri,Dharmapuri(Uzhavar Sandhai ),Onion,3800.0,2025-11-03
Haryana,bhiwani,Bhiwani,Onion,2350.0,2025-11-03
Punjab,sangrur,Dhuri,Potato,900.0,2025-11-03
Uttar Pradesh,sonbhadra,Robertsganj,Onion,2730.0,2025-11-03
Gujarat,dahod,Dahod(Veg. Market),Onion,2000.0,2025-11-03
Bihar,rohtas,Natwar,Potato,900.0,2025-11-03
West Bengal,bankura,Bankura Sadar,Onion,1950.0,2025-11-03
Tamil Nadu,madurai,Thirumangalam(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Tamil Nadu,salem,Mettur(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Tamil Nadu,vellore,Katpadi (Uzhavar Sandhai ),Potato,2600.0,2025-11-03
Tamil Nadu,theni,Theni(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Maharashtra,dhule,Dhule,Onion,1800.0,2025-11-03
Uttar Pradesh,ballia,Chitwadagaon,Potato,980.0,2025-11-03
Tamil Nadu,coimbatore,RSPuram(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Tamil Nadu,virudhunagar,Virudhunagar(Uzhavar Sandhai ),Potato,4800.0,2025-11-03
Uttar Pradesh,sitapur,Hargaon (Laharpur),Potato,800.0,2025-11-03
Maharashtra,nagpur,Ramtek,Onion,1900.0,2025-11-03
Tamil Nadu,thiruvarur,Mannargudi I(Uzhavar Sandhai ),Potato,3400.0,2025-11-03
Tamil Nadu,nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Tamil Nadu,cuddalore,Cuddalore(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Tamil Nadu,coimbatore,Pollachi(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Uttar Pradesh,mathura,Mathura,Potato,1090.0,2025-11-03
Punjab,muktsar,Malout,Onion,1400.0,2025-11-03
Uttar Pradesh,bareilly,Bareilly,Onion,2660.0,2025-11-03
Uttar Pradesh,jhansi,Mauranipur,Potato,1040.0,2025-11-03
Maharashtra,mumbai,Vashi New Mumbai,Potato,1350.0,2025-11-03
Uttar Pradesh,fatehpur,Jahanabad,Potato,1001.0,2025-11-03
Haryana,rohtak,Rohtak,Potato,700.0,2025-11-03
Uttar Pradesh,gonda,Nawabganj,Potato,1150.0,2025-11-03
West Bengal,nadia,Chakdah,Onion,3200.0,2025-11-03
Tamil Nadu,erode,Perundurai(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
West Bengal,north 24 parganas,Habra,Potato,1240.0,2025-11-03
Tamil Nadu,kancheepuram,Padappai(Uzhavar Sandhai ),Potato,3500.0,2025-11-03
Tamil Nadu,thirunelveli,Palayamkottai(Uzhavar Sandhai ),Potato,2600.0,2025-11-03
Gujarat,kheda,Nadiyad(Piplag),Onion,1400.0,2025-11-03
Haryana,jind,Narwana,Onion,2000.0,2025-11-03
Punjab,kapurthala,Kapurthala,Potato,800.0,2025-11-03
Tamil Nadu,sivaganga,Sivagangai (Uzhavar Sandhai ),Onion,4200.0,2025-11-03
Tamil Nadu,nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Tamil Nadu,sivaganga,Devakottai (Uzhavar Sandhai ),Potato,4000.0,2025-11-03
West Bengal,alipurduar,Alipurduar,Onion,2800.0,2025-11-03
Uttar Pradesh,fatehpur,Bindki,Onion,2360.0,2025-11-03
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Onion,2765.0,2025-11-03
Uttar Pradesh,badaun,Shahaswan,Potato,1000.0,2025-11-03
Maharashtra,pune,Khed(Chakan),Potato,1500.0,2025-11-03
West Bengal,puruliya,Balarampur,Potato,1100.0,2025-11-03
Tamil Nadu,villupuram,Tindivanam,Potato,3600.0,2025-11-03
Uttar Pradesh,maharajganj,Nautnava,Potato,1200.0,2025-11-03
Haryana,rewari,Rewari,Onion,1900.0,2025-11-03
Tamil Nadu,the nilgiris,Gudalur(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Uttar Pradesh,sonbhadra,Dudhi,Onion,2400.0,2025-11-03
Tamil Nadu,thirunelveli,NGO Colony(Uzhavar Sandhai ),Potato,2600.0,2025-11-03
Uttar Pradesh,firozabad,Firozabad,Onion,2540.0,2025-11-03
Haryana,karnal,Gharaunda,Potato,1000.0,2025-11-03
Uttar Pradesh,amethi,Jafarganj,Onion,2680.0,2025-11-03
Tamil Nadu,salem,Edapadi (Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Punjab,sangrur,Bhawanigarh,Potato,550.0,2025-11-03
Tamil Nadu,the nilgiris,Udhagamandalam(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Tamil Nadu,thiruvarur,Tiruvarur(Uzhavar Sandhai ),Potato,3400.0,2025-11-03
Uttar Pradesh,shravasti,Payagpur,Potato,1100.0,2025-11-03
Punjab,sangrur,Bhawanigarh,Onion,2500.0,2025-11-03
Uttar Pradesh,etawah,Bharthna,Potato,1300.0,2025-11-03
Tamil Nadu,madurai,Anaiyur(Uzhavar Sandhai ),Potato,3200.0,2025-11-03
Uttar Pradesh,badaun,Badayoun,Onion,2665.0,2025-11-03
Uttar Pradesh,bulandshahar,Sikanderabad,Onion,2100.0,2025-11-03
Madhya Pradesh,hoshangabad,Hoshangabad(F&V),Potato,1380.0,2025-11-03
Madhya Pradesh,rajgarh,Sarangpur,Onion,600.0,2025-11-03
Uttar Pradesh,agra,Fatehabad,Potato,750.0,2025-11-03
Haryana,yamuna nagar,Jagadhri,Onion,2350.0,2025-11-03
Maharashtra,jalgaon,Bhusaval,Potato,1800.0,2025-11-03
Punjab,fazilka,Fazilka,Potato,1000.0,2025-11-03
Haryana,kurukshetra,Shahabad,Potato,425.0,2025-11-03
Uttar Pradesh,barabanki,Barabanki,Potato,1190.0,2025-11-03
Uttar Pradesh,bijnor,Bijnaur,Potato,1050.0,2025-11-03
Rajasthan,churu,Churu,Onion,1600.0,2025-11-03
Tamil Nadu,krishnagiri,Hosur(Uzhavar Sandhai ),Potato,2500.0,2025-11-03
Rajasthan,hanumangarh,Bhadara,Potato,888.0,2025-11-03
Gujarat,bharuch,Bharuch,Onion,1500.0,2025-11-03
Tamil Nadu,theni,Devaram(Uzhavar Sandhai ),Onion,3600.0,2025-11-03
West Bengal,nadia,Bethuadahari,Onion,2700.0,2025-11-03
Tamil Nadu,nagapattinam,Sirkali(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Rajasthan,kota,Kota (F&V),Potato,800.0,2025-11-03
Uttar Pradesh,bulandshahar,Sikarpur,Potato,1000.0,2025-11-03
Tamil Nadu,perambalur,Perambalur(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Madhya Pradesh,shajapur,Shujalpur(F&V),Onion,1400.0,2025-11-03
Uttar Pradesh,ballia,Rasda,Potato,970.0,2025-11-03
Tamil Nadu,theni,Andipatti(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Haryana,sirsa,Dabwali,Potato,800.0,2025-11-03
Bihar,madhubani,Jahajharpur,Potato,1500.0,2025-11-03
Uttar Pradesh,bulandshahar,Anoop Shahar,Onion,2300.0,2025-11-03
Tamil Nadu,theni,Theni(Uzhavar Sandhai ),Potato,2800.0,2025-11-03
Tamil Nadu,theni,Periyakulam(Uzhavar Sandhai ),Potato,2800.0,2025-11-03
Tamil Nadu,thanjavur,Pattukottai(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Onion,2300.0,2025-11-03
Tamil Nadu,perambalur,Perambalur(Uzhavar Sandhai ),Potato,3000.0,2025-11-03
Uttar Pradesh,shravasti,Bhinga,Onion,2350.0,2025-11-03
Punjab,jalandhar,Noor Mehal,Potato,1000.0,2025-11-03
Tamil Nadu,karur,Velayuthampalayam(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
Uttar Pradesh,maharajganj,Gadaura,Onion,2100.0,2025-11-03
Uttar Pradesh,mainpuri,Bewar,Potato,900.0,2025-11-03
Tamil Nadu,erode,Sathiyamagalam(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Uttar Pradesh,bulandshahar,Gulavati,Potato,1200.0,2025-11-03
Uttar Pradesh,balrampur,Tulsipur,Potato,1100.0,2025-11-03
Uttar Pradesh,amroha,Hasanpur,Potato,750.0,2025-11-03
Tamil Nadu,coimbatore,Singanallur(Uzhavar Sandhai ),Potato,4500.0,2025-11-03
West Bengal,jalpaiguri,Belacoba,Potato,850.0,2025-11-03
Madhya Pradesh,sagar,Khurai(F&V),Potato,1200.0,2025-11-03
Haryana,ambala,Barara,Onion,1800.0,2025-11-03
Haryana,yamuna nagar,Jagadhri,Potato,800.0,2025-11-03
Tamil Nadu,namakkal,Mohanur(Uzhavar Sandhai ),Onion,5000.0,2025-11-03
Uttar Pradesh,jhansi,Moth,Onion,2400.0,2025-11-03
Tamil Nadu,salem,Ammapet(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Haryana,yamuna nagar,Yamuna Nagar,Onion,2000.0,2025-11-03
Haryana,gurgaon,Pataudi,Onion,2300.0,2025-11-03
Tamil Nadu,virudhunagar,Rajapalayam(Uzhavar Sandhai ),Onion,4000.0,2025-11-03
Tamil Nadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Potato,4000.0,2025-11-03
Tamil Nadu,theni,Devaram(Uzhavar Sandhai ),Potato,2800.0,2025-11-03
Madhya Pradesh,ratlam,Sailana,Onion,1070.0,2025-11-03
Maharashtra,nashik,Lasalgaon,Onion,1650.0,2025-11-03
Uttar Pradesh,fatehpur,Fatehpur,Onion,2410.0,2025-11-03
Bihar,rohtas,Kochas (Balthari),Onion,2380.0,2025-11-03
Andhra Pradesh,kurnool,Kurnool,Onion,860.0,2025-11-03
Andhra Pradesh,hyderabad,Gudimalkapur,Onion,1800.0,2025-11-03
